name,category,brand,strainType,priceRec,dispensary,productUrl,price,potency,quantity
Grön Pomegranate Pearls 4:1 CBD:THC - 100mg,🍬Edibles🍫,Grön,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/gron/gron-pomegranate-pearls-4-1-cbd-thc-100mg,32.0,100.0,10.0
Grön Blueberry Lemonade Pearls 3:1 CBG:THC - 100mg,🍬Edibles🍫,Grön,SATIVA,,indigodispensary,https://www.indigodispensary.com/shop/none/gron-blueberry-lemonade-3-1-cbg-thc-100mg,32.0,100.0,10.0
Grön Tangelo Pearls 2:1:1 THC:CBC:CBG - 100mg,🍬Edibles🍫,Grön,SATIVA,,indigodispensary,https://www.indigodispensary.com/shop/gron/gron-tangelo-pearls-2-1-1-thc-cbc-cbg-100mg,32.0,100.0,10.0
Grön Blackberry Lemonade Pearls 1:1:1 CBD:CBN:THC - 100mg,🍬Edibles🍫,Grön,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/gron/gron-blackberry-lemonade-pearls-1-1-1-cbd-cbn-thc-100mg,32.0,100.0,
Grön Tart Cherry Pearls 10:1 CBN:THC - 25mg,🍬Edibles🍫,Grön,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/gron/gron-tart-cherry-pearls-10-1-cbn-thc-25mg,32.0,25.0,
Gron Electric Honeydew Rosin Pearls - 100mg,🍬Edibles🍫,Grön,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/gron-electric-honeydew-rosin-pearls-100mg,32.0,100.0,
Gron Orange Yuzu Rosin Pearls - 100mg,🍬Edibles🍫,Grön,SATIVA,,indigodispensary,https://www.indigodispensary.com/shop/none/gron-orange-yuzu-rosin-pearls-100mg,32.0,100.0,
Gron Dragon Punch Rosin Pearls - 100mg,🍬Edibles🍫,Grön,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/none/gron-dragon-punch-rosin-pearls-100mg,32.0,100.0,
1906 Bliss Tablets 20pk - 100mg,🍬Edibles🍫,1906 New Highs,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/1906-bliss-tablets-20-pack-100mg,35.0,100.0,20.0
1906 Chill Tablets-100mg,🍬Edibles🍫,1906 New Highs,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/1906-new-highs/1906-chill-tablets-100mg,35.0,100.0,
1906 Love Tablets 30 Pack - 75mg,🍬Edibles🍫,1906 New Highs,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/1906-love-tablets-100mg,35.0,75.0,30.0
1906 Go Tablets-100mg,🍬Edibles🍫,1906 New Highs,HYBRID_SATIVA,,indigodispensary,https://www.indigodispensary.com/shop/1906-new-highs/1906-go-tablets-100mg,35.0,100.0,
Incredibles Tangahhhrine Gummies 2:1 CBD:THC - 100mg,🍬Edibles🍫,Incredibles,SATIVA,,indigodispensary,https://www.indigodispensary.com/shop/none/incredibles-tangahhhrine-2-1-100mg,35.0,100.0,
1906 Sleep Tablets 20 Pack - 100mg,🍬Edibles🍫,1906 New Highs,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/1906-new-highs/1906-sleep-tablets-20-pack-100mg,35.0,100.0,20.0
Incredibles Mon Cherry Gummies - 100mg,🍬Edibles🍫,Incredibles,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/incredibles-mon-cherry-100mg,35.0,100.0,
Incredibles Greener Apple Gummies - 100mg,🍬Edibles🍫,Incredibles,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/incredibles/incredibles-greener-apple-100mg,35.0,100.0,
Hashables Milk Chocolate Bar 20pk - 90mg,🍬Edibles🍫,Hashables,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/hashables-milk-chocolates-90mg,35.0,90.0,20.0
Hashables Dark Chocolate 20pc - 100mg,🍬Edibles🍫,Hashables,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/hashables/hashables-dark-chocolate-20-piece-bar-100mg,35.0,100.0,20.0
Rose Wraps 2ct,ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/rose-wraps-2ct/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,1.49,,2.0
Vibes Ultra Thin 1 1/4 Rolling Papers,ACCESSORIES,Vibes,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/vibes-ultra-thin-1-1-4-rolling-papers/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,1.5,,
Elements King Size Ultra Thin Rice Papers,ACCESSORIES,Elements Papers,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/elements-king-size-ultra-thin-rice-papers/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,1.52,,
Elements Rice Rolling Papers 1 1/4,ACCESSORIES,Elements,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/elements-rice-rolling-papers-1-1-4/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,1.6,,50.0
Vibes Ultra Thin Cones King Size 3-Pack,ACCESSORIES,Vibes,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/vibes-ultra-thin-cones-king-size-3-pack/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,1.71,,3.0
Pink Filter Tips 50pk,ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/pink-filter-tips-50pk/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,1.99,,50.0
Unbleached Filter Tips 50pk,ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/unbleached-filter-tips-50pk/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,1.99,,50.0
Boveda Small Humidity Control Pack 62%,ACCESSORIES,Boveda,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/boveda-small-humidity-control-pack-62/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,2.0,,
Metal Dabber w/ Silicone Tips | 120mm,ACCESSORIES,Accessories,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/metal-dabber-w-silicone-tips-120mm/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,2.0,,
RAW Classic King Pre-Rolled Cones 3 Pack,ACCESSORIES,RAW,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/raw-classic-king-pre-rolled-cones-3-pack/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,2.0,,3.0
Randy's Snaps (Alcohol Filled Swabs),ACCESSORIES,Accessories,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/randy-s-snaps-alcohol-filled-swabs/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,2.4,,
Bic Lighter,ACCESSORIES,AA Packaging Logo,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/bic-lighter/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,2.5,,
"Grateful Dead Rolling Papers 1 1/4""",ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/grateful-dead-rolling-papers-1-1-4/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,2.5,,
High Hemp Fuzzy Peach,ACCESSORIES,LuvBuds,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/high-hemp-fuzzy-peach/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,2.5,,
Organic Hemp | Pre-Rolled Cones - King Size | Pack of 3 Cones,ACCESSORIES,RAW,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/organic-hemp-pre-rolled-cones-king-size-pack-of-3-cones/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,2.5,,
"Pink Rolling Papers 1 1/4""",ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/pink-rolling-papers-1-1-4/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,2.5,,
"Purple Rolling Papers 1 1/4""",ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/purple-rolling-papers-1-1-4/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,2.5,,
"RAW Classic | Pre-Rolled Cones - 1 1/4"" - Pack of 6 Cones",ACCESSORIES,RAW,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/raw-classic-pre-rolled-cones-1-1-4-pack-of-6-cones/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,2.5,,
Russian Cream Tea Leaf Cones 2ct,ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/russian-cream-tea-leaf-cones-2ct/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,2.5,,2.0
Blazy Susan - King Size Pink Cones - 3pk,ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/blazy-susan-king-size-pink-cones-3pk/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,3.0,,3.0
Blazy Susan - King Size Rice Paper Cones - 3pk,ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/blazy-susan-king-size-rice-paper-cones-3pk/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,3.0,,3.0
King Size Grateful Dead Cones 3pk,ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/king-size-grateful-dead-cones-3pk/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,3.0,,3.0
Pink King Size Papers,ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/pink-king-size-papers/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,3.0,,
Purple King Size Papers,ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/purple-king-size-papers/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,3.0,,
"Unbleached 1 1/4"" Cones 6pk",ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/unbleached-1-1-4-cones-6pk/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,3.0,,6.0
VIBES Rolling Papers Fatty Blanco,ACCESSORIES,Vibes,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/vibes-rolling-papers-fatty-blanco/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,3.0,,
VIBES Cali Cones Organic Hemp 3-Pack,ACCESSORIES,Vibes,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/vibes-cali-cones-organic-hemp-3-pack/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,3.2,,3.0
"2.5"" Assorted Bulk Glass Hand Pipe",ACCESSORIES,LuvBuds,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/2-5-assorted-bulk-glass-hand-pipe/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,3.5,,
Bic EZ Reach Lighter,ACCESSORIES,Bic,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/bic-ez-reach-lighter/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,3.5,,
Raw Ethereal Papers 1 1/4 - 24ct,ACCESSORIES,RAW,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/raw-ethereal-papers-1-1-4-24ct/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,3.5,,24.0
Stainless Gold Dab Tool,ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/stainless-gold-dab-tool/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,3.99,,
Stainless Rose Gold Dab Tool,ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/stainless-rose-gold-dab-tool/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,3.99,,
Cone Tool w/ Roach Holder (Assorted Colors),ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/cone-tool-w-roach-holder-assorted-colors/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,4.0,,
LuvBuds POS Pipe/Chillum,ACCESSORIES,LuvBuds,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/luvbuds-pos-pipe-chillum/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,4.0,,
Pink Cotton Buds - 100 Pack,ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/pink-cotton-buds-100-pack/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,4.0,,100.0
White Cotton Buds - 100 Pack,ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/white-cotton-buds-100-pack/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,4.0,,100.0
Blazy Suzan 53mm Shorty Cones 12pk,ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/blazy-suzan-53mm-shorty-cones-12pk/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,4.2,,12.0
"1 1/4"" Grateful Dead Cones 6pk",ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/1-1-4-grateful-dead-cones-6pk/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,4.99,,6.0
Blazy Susan 1-1/4 Pink Cones - 6pk,ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/blazy-susan-1-1-4-pink-cones-6pk/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,4.99,,6.0
"Rice Paper 1 1/4"" Cones 6pk",ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/rice-paper-1-1-4-cones-6pk/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,4.99,,6.0
Neon 5X Butane | 300mL,ACCESSORIES,Accessories,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/neon-5x-butane-300ml/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,5.0,,
Taster Bat (Assorted Colors),ACCESSORIES,ONGROK,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/taster-bat-assorted-colors/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,5.0,,
Randy's Swipes (Alcohol Cleaning Cotton Swabs),ACCESSORIES,Accessories,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/randy-s-swipes-alcohol-cleaning-cotton-swabs/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,5.76,,
Randy's Wipes,ACCESSORIES,Accessories,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/randy-s-wipes/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,5.76,,
Blazy Suzan | High Roller Kit | 8-Meter x 44mm Roll + Tips,ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/blazy-suzan-high-roller-kit-8-meter-x-44mm-roll-tips/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,6.5,,
SirEEL Flashlight 350mAh w/ Preheat Variable Voltage Battery & 510 Thread USB Charger,ACCESSORIES,LuvBuds,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/sireel-flashlight-350mah-w-preheat-variable-voltage-battery-510-thread-usb-charger/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,7.0,,
Randy's Black Label Cleaner 12 oz,ACCESSORIES,Accessories,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/randy-s-black-label-cleaner-12-oz/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,8.0,,
Chernobyl Pre-roll 2pk/,PRE_ROLLS,Agri-Kind,SATIVA_HYBRID,,mpxnj,https://mpxnj.com/product/chernobyl-pre-roll-2pk/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,10.0,,2.0
Honey Hiker Single Pre-Roll,PRE_ROLLS,URBNJ,HYBRID,,mpxnj,https://mpxnj.com/product/honey-hiker-single-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,10.0,,
Kind Tree Auto Draw Battery Pack,ACCESSORIES,Kind Tree,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/kind-tree-auto-draw-battery-pack/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,10.0,,
MPX Beanie,APPAREL,Melting Point Extracts,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/mpx-beanie/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,6.0,,
Pink Cotton Buds - 300 Pack,ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/pink-cotton-buds-300-pack/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,10.0,,300.0
Sour Zkittles Single Pre-Roll,PRE_ROLLS,Another State,INDICA,,mpxnj,https://mpxnj.com/product/sour-zkittles-single-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,10.0,,
White Cotton Buds - 300 Pack,ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/white-cotton-buds-300-pack/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,10.0,,300.0
Yocan Evolve Coils 5-pack,ACCESSORIES,LuvBuds,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/yocan-evolve-coils-5-pack/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,10.0,,5.0
Formula 710 Glass Cleaner,ACCESSORIES,Formula,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/formula-710-glass-cleaner/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,11.0,,
Biscotti Runtz Flower,FLOWER,URBNJ,HYBRID,,mpxnj,https://mpxnj.com/product/biscotti-runtz-flower/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,12.0,,
Blazy Susan Black Ashtray,ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/blazy-susan-black-ashtray/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,12.0,,
Blazy Susan Pink Ashtray,ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/blazy-susan-pink-ashtray/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,12.0,,
Find. Strawg C Pre-Roll,PRE_ROLLS,Find.,SATIVA,,mpxnj,https://mpxnj.com/product/find-strawg-c-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,12.0,,
GC #1 Single Pre Roll,PRE_ROLLS,Pete's Farmstand,SATIVA_HYBRID,,mpxnj,https://mpxnj.com/product/gc-1-single-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,12.0,,
Joy Stick | Aurora Pink Reusable Battery,ACCESSORIES,Joy Stick,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/joy-stick-aurora-pink-reusable-battery/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,12.0,,
Joy Stick | Midnight Blue Reusable Battery,ACCESSORIES,Joy Stick,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/joy-stick-midnight-blue-reusable-battery/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,12.0,,
Mango Lemonade Flower,FLOWER,URBNJ,HYBRID,,mpxnj,https://mpxnj.com/product/mango-lemonade-flower-56990/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,12.0,,
Oh Gee! Pre-Roll,PRE_ROLLS,Find.,INDICA,,mpxnj,https://mpxnj.com/product/oh-gee-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,12.0,,
Pete's Farmstand Heir Heads Single Pre Roll,PRE_ROLLS,Pete's Farmstand,THC,,mpxnj,https://mpxnj.com/product/pete-s-farmstand-heir-heads-single-pre-roll-57455/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,12.0,,
Pete's Farmstand Rainbow Guava Single Pre Roll,PRE_ROLLS,Pete's Farmstand,SATIVA_HYBRID,,mpxnj,https://mpxnj.com/product/pete-s-farmstand-rainbow-guava-single-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,12.0,,
"SirEEL 6"" ResinHaze Dab Tool w/ Stainless Steel Tip",ACCESSORIES,SirEEL,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/sireel-6-resinhaze-dab-tool-w-stainless-steel-tip/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,12.0,,
URBNJ Caramel Cake Flower,FLOWER,URBNJ,HYBRID,,mpxnj,https://mpxnj.com/product/urbnj-caramel-cake-flower/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,12.0,,
"8"" Dab Pad",ACCESSORIES,Blazy Susan,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/8-dab-pad/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,13.0,,
Melonaid Single Pre-Roll,PRE_ROLLS,Crops,SATIVA_HYBRID,,mpxnj,https://mpxnj.com/product/melonaid-single-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,13.0,,
Road Trip Single Pre-Roll,PRE_ROLLS,Crops,SATIVA,,mpxnj,https://mpxnj.com/product/road-trip-single-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,13.0,,
"SirEEL 4.5"" Silicone Mushroom Pipe",ACCESSORIES,SirEEL,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/sireel-4-5-silicone-mushroom-pipe/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,13.25,,
AJs Sour Diesel Single Pre-Roll,PRE_ROLLS,Anthologie,SATIVA,,mpxnj,https://mpxnj.com/product/ajs-sour-diesel-single-pre-roll-98888/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,5.0,,
Anthologie Bananaconda Single Pre-Roll,PRE_ROLLS,Anthologie,INDICA_HYBRID,,mpxnj,https://mpxnj.com/product/anthologie-bananaconda-single-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,8.4,,
Anthologie Mac N Jack Single Pre-Roll,PRE_ROLLS,Anthologie,HYBRID,,mpxnj,https://mpxnj.com/product/anthologie-mac-n-jack-single-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,8.4,,
Anthologie Purple Milk Single Pre-Roll,PRE_ROLLS,Anthologie,HYBRID,,mpxnj,https://mpxnj.com/product/anthologie-purple-milk-single-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,8.4,,
Anthologie Rainbow Belts 3.0 Single Pre-Roll,PRE_ROLLS,Anthologie,HYBRID,,mpxnj,https://mpxnj.com/product/anthologie-rainbow-belts-3-0-single-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,8.4,,
Cake & Desist Pre-Roll,PRE_ROLLS,Pete's Farmstand,INDICA,,mpxnj,https://mpxnj.com/product/cake-desist-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,14.0,,
Citradelic Sunset Single Pre-Roll,PRE_ROLLS,Anthologie,SATIVA,,mpxnj,https://mpxnj.com/product/citradelic-sunset-single-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,8.4,,
Garlic Jam Pre-Roll 2-Pack | 1g,PRE_ROLLS,North Lake Supply,INDICA_HYBRID,,mpxnj,https://mpxnj.com/product/garlic-jam-pre-roll-2-pack-1g/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,14.0,,2.0
Kong Single Pre-Roll,PRE_ROLLS,&Shine,INDICA,,mpxnj,https://mpxnj.com/product/kong-single-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,9.8,,
Lemondary Single Pre-Roll,PRE_ROLLS,Anthologie,INDICA_HYBRID,,mpxnj,https://mpxnj.com/product/lemondary-single-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,8.4,,
Pancake Stomper Pre-Roll,PRE_ROLLS,(the) Essence,HYBRID,,mpxnj,https://mpxnj.com/product/pancake-stomper-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,14.0,,
Pete's Farmstand Gelato A Pre-Roll,PRE_ROLLS,Pete's Farmstand,HYBRID,,mpxnj,https://mpxnj.com/product/pete-s-farmstand-gelato-a-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,14.0,,
Pete's Farmstand Z-Pie Pre-Roll,PRE_ROLLS,Pete's Farmstand,HYBRID,,mpxnj,https://mpxnj.com/product/pete-s-farmstand-z-pie-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,14.0,,
Purple Milk Single Pre-Roll,PRE_ROLLS,Anthologie,HYBRID,,mpxnj,https://mpxnj.com/product/purple-milk-single-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,8.4,,
SirEEL Wig Wag Ball Cap,ACCESSORIES,SirEEL,NOT_APPLICABLE,,mpxnj,https://mpxnj.com/product/sireel-wig-wag-ball-cap/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,14.0,,
The Essence J's PCG Runtz Single Pre-roll,PRE_ROLLS,(the) Essence,HYBRID,,mpxnj,https://mpxnj.com/product/the-essence-j-s-pcg-runtz-single-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,14.0,,
Thug Roze Single Pre-Roll,PRE_ROLLS,Anthologie,HYBRID,,mpxnj,https://mpxnj.com/product/thug-roze-single-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,8.4,,
Blueberry Cake Single Pre-roll,PRE_ROLLS,Fernway,INDICA,,mpxnj,https://mpxnj.com/product/blueberry-cake-single-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,15.0,,
Crops Zummiez Single Pre-Roll,PRE_ROLLS,Crops,HYBRID,,mpxnj,https://mpxnj.com/product/crops-zummiez-single-pre-roll/?retailer_id=11883dc4-d7d7-4085-8e7b-ba5353eca58a,15.0,,
